,filepath,label,label_tag
2729,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (100).JPG,3,Leaf_Mold
2730,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (202).JPG,3,Leaf_Mold
2731,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (514).JPG,3,Leaf_Mold
2732,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (57).JPG,3,Leaf_Mold
2733,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (294).JPG,3,Leaf_Mold
2734,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (2).JPG,3,Leaf_Mold
2735,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (192).JPG,3,Leaf_Mold
2736,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (326).JPG,3,Leaf_Mold
2737,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (139).JPG,3,Leaf_Mold
2738,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (261).JPG,3,Leaf_Mold
2739,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (547).JPG,3,Leaf_Mold
2740,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (47).JPG,3,Leaf_Mold
2741,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (529).JPG,3,Leaf_Mold
2742,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (519).JPG,3,Leaf_Mold
2743,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (46).JPG,3,Leaf_Mold
2744,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (306).JPG,3,Leaf_Mold
2745,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (380).JPG,3,Leaf_Mold
2746,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (460).JPG,3,Leaf_Mold
2747,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (147).JPG,3,Leaf_Mold
2748,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (289).JPG,3,Leaf_Mold
2749,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (485).JPG,3,Leaf_Mold
2750,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (368).JPG,3,Leaf_Mold
2751,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (87).JPG,3,Leaf_Mold
2752,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (107).JPG,3,Leaf_Mold
2753,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (352).JPG,3,Leaf_Mold
2754,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (394).JPG,3,Leaf_Mold
2755,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (375).JPG,3,Leaf_Mold
2756,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (535).JPG,3,Leaf_Mold
2757,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (481).JPG,3,Leaf_Mold
2758,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (302).JPG,3,Leaf_Mold
2759,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (3).JPG,3,Leaf_Mold
2760,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (268).JPG,3,Leaf_Mold
2761,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (177).JPG,3,Leaf_Mold
2762,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (321).JPG,3,Leaf_Mold
2763,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (267).JPG,3,Leaf_Mold
2764,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (344).JPG,3,Leaf_Mold
2765,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (515).JPG,3,Leaf_Mold
2766,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (333).JPG,3,Leaf_Mold
2767,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (392).JPG,3,Leaf_Mold
2768,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (269).JPG,3,Leaf_Mold
2769,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (407).JPG,3,Leaf_Mold
2770,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (309).JPG,3,Leaf_Mold
2771,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (266).JPG,3,Leaf_Mold
2772,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (193).JPG,3,Leaf_Mold
2773,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (284).JPG,3,Leaf_Mold
2774,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (121).JPG,3,Leaf_Mold
2775,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (240).JPG,3,Leaf_Mold
2776,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (115).JPG,3,Leaf_Mold
2777,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (411).JPG,3,Leaf_Mold
2778,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (430).JPG,3,Leaf_Mold
2779,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (346).JPG,3,Leaf_Mold
2780,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (384).JPG,3,Leaf_Mold
2781,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (479).JPG,3,Leaf_Mold
2782,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (213).JPG,3,Leaf_Mold
2783,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (403).JPG,3,Leaf_Mold
2784,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (443).JPG,3,Leaf_Mold
2785,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (208).JPG,3,Leaf_Mold
2786,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (536).JPG,3,Leaf_Mold
2787,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (489).JPG,3,Leaf_Mold
2788,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (41).JPG,3,Leaf_Mold
2789,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (441).JPG,3,Leaf_Mold
2790,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (73).JPG,3,Leaf_Mold
2791,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (37).JPG,3,Leaf_Mold
2792,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (68).JPG,3,Leaf_Mold
2793,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (545).JPG,3,Leaf_Mold
2794,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (413).JPG,3,Leaf_Mold
2795,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (401).JPG,3,Leaf_Mold
2796,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (48).JPG,3,Leaf_Mold
2797,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (449).JPG,3,Leaf_Mold
2798,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (135).JPG,3,Leaf_Mold
2799,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (353).JPG,3,Leaf_Mold
2800,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (453).JPG,3,Leaf_Mold
2801,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (44).JPG,3,Leaf_Mold
2802,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (395).JPG,3,Leaf_Mold
2803,PlantVillage-Tomato/Train/Tomato___Leaf_Mold/image (25).JPG,3,Leaf_Mold
2804,PlantVillage-Tomato/Train/Tomato___Early_blight/image (250).JPG,1,Early_blight
2805,PlantVillage-Tomato/Train/Tomato___Early_blight/image (270).JPG,1,Early_blight
2806,PlantVillage-Tomato/Train/Tomato___Early_blight/image (227).JPG,1,Early_blight
2807,PlantVillage-Tomato/Train/Tomato___Early_blight/image (108).JPG,1,Early_blight
2808,PlantVillage-Tomato/Train/Tomato___Early_blight/image (398).JPG,1,Early_blight
2809,PlantVillage-Tomato/Train/Tomato___Early_blight/image (226).JPG,1,Early_blight
2810,PlantVillage-Tomato/Train/Tomato___Early_blight/image (364).JPG,1,Early_blight
2811,PlantVillage-Tomato/Train/Tomato___Early_blight/image (11).JPG,1,Early_blight
2812,PlantVillage-Tomato/Train/Tomato___Early_blight/image (571).JPG,1,Early_blight
2813,PlantVillage-Tomato/Train/Tomato___Early_blight/image (272).JPG,1,Early_blight
2814,PlantVillage-Tomato/Train/Tomato___Early_blight/image (359).JPG,1,Early_blight
2815,PlantVillage-Tomato/Train/Tomato___Early_blight/image (556).JPG,1,Early_blight
2816,PlantVillage-Tomato/Train/Tomato___Early_blight/image (379).JPG,1,Early_blight
2817,PlantVillage-Tomato/Train/Tomato___Early_blight/image (17).JPG,1,Early_blight
2818,PlantVillage-Tomato/Train/Tomato___Early_blight/image (12).JPG,1,Early_blight
2819,PlantVillage-Tomato/Train/Tomato___Early_blight/image (552).JPG,1,Early_blight
2820,PlantVillage-Tomato/Train/Tomato___Early_blight/image (520).JPG,1,Early_blight
2821,PlantVillage-Tomato/Train/Tomato___Early_blight/image (24).JPG,1,Early_blight
2822,PlantVillage-Tomato/Train/Tomato___Early_blight/image (245).JPG,1,Early_blight
2823,PlantVillage-Tomato/Train/Tomato___Early_blight/image (22).JPG,1,Early_blight
2824,PlantVillage-Tomato/Train/Tomato___Early_blight/image (486).JPG,1,Early_blight
2825,PlantVillage-Tomato/Train/Tomato___Early_blight/image (264).JPG,1,Early_blight
2826,PlantVillage-Tomato/Train/Tomato___Early_blight/image (195).JPG,1,Early_blight
2827,PlantVillage-Tomato/Train/Tomato___Early_blight/image (768).JPG,1,Early_blight
2828,PlantVillage-Tomato/Train/Tomato___Early_blight/image (575).JPG,1,Early_blight
2829,PlantVillage-Tomato/Train/Tomato___Early_blight/image (212).JPG,1,Early_blight
2830,PlantVillage-Tomato/Train/Tomato___Early_blight/image (218).JPG,1,Early_blight
2831,PlantVillage-Tomato/Train/Tomato___Early_blight/image (464).JPG,1,Early_blight
2832,PlantVillage-Tomato/Train/Tomato___Early_blight/image (185).JPG,1,Early_blight
2833,PlantVillage-Tomato/Train/Tomato___Early_blight/image (549).JPG,1,Early_blight
2834,PlantVillage-Tomato/Train/Tomato___Early_blight/image (431).JPG,1,Early_blight
2835,PlantVillage-Tomato/Train/Tomato___Early_blight/image (298).JPG,1,Early_blight
2836,PlantVillage-Tomato/Train/Tomato___Early_blight/image (495).JPG,1,Early_blight
2837,PlantVillage-Tomato/Train/Tomato___Early_blight/image (286).JPG,1,Early_blight
2838,PlantVillage-Tomato/Train/Tomato___Early_blight/image (476).JPG,1,Early_blight
2839,PlantVillage-Tomato/Train/Tomato___Early_blight/image (543).JPG,1,Early_blight
2840,PlantVillage-Tomato/Train/Tomato___Early_blight/image (477).JPG,1,Early_blight
2841,PlantVillage-Tomato/Train/Tomato___Early_blight/image (175).JPG,1,Early_blight
2842,PlantVillage-Tomato/Train/Tomato___Early_blight/image (341).JPG,1,Early_blight
2843,PlantVillage-Tomato/Train/Tomato___Early_blight/image (439).JPG,1,Early_blight
2844,PlantVillage-Tomato/Train/Tomato___Early_blight/image (273).JPG,1,Early_blight
2845,PlantVillage-Tomato/Train/Tomato___Early_blight/image (221).JPG,1,Early_blight
2846,PlantVillage-Tomato/Train/Tomato___Early_blight/image (503).JPG,1,Early_blight
2847,PlantVillage-Tomato/Train/Tomato___Early_blight/image (300).JPG,1,Early_blight
2848,PlantVillage-Tomato/Train/Tomato___Early_blight/image (399).JPG,1,Early_blight
2849,PlantVillage-Tomato/Train/Tomato___Early_blight/image (165).JPG,1,Early_blight
2850,PlantVillage-Tomato/Train/Tomato___Early_blight/image (319).JPG,1,Early_blight
2851,PlantVillage-Tomato/Train/Tomato___Early_blight/image (34).JPG,1,Early_blight
2852,PlantVillage-Tomato/Train/Tomato___Early_blight/image (1).JPG,1,Early_blight
2853,PlantVillage-Tomato/Train/Tomato___Early_blight/image (493).JPG,1,Early_blight
2854,PlantVillage-Tomato/Train/Tomato___Early_blight/image (114).JPG,1,Early_blight
2855,PlantVillage-Tomato/Train/Tomato___Early_blight/image (137).JPG,1,Early_blight
2856,PlantVillage-Tomato/Train/Tomato___Early_blight/image (559).JPG,1,Early_blight
2857,PlantVillage-Tomato/Train/Tomato___Early_blight/image (467).JPG,1,Early_blight
2858,PlantVillage-Tomato/Train/Tomato___Early_blight/image (539).JPG,1,Early_blight
2859,PlantVillage-Tomato/Train/Tomato___Early_blight/image (562).JPG,1,Early_blight
2860,PlantVillage-Tomato/Train/Tomato___Early_blight/image (480).JPG,1,Early_blight
2861,PlantVillage-Tomato/Train/Tomato___Early_blight/image (596).JPG,1,Early_blight
2862,PlantVillage-Tomato/Train/Tomato___Early_blight/image (390).JPG,1,Early_blight
2863,PlantVillage-Tomato/Train/Tomato___Early_blight/image (484).JPG,1,Early_blight
2864,PlantVillage-Tomato/Train/Tomato___Early_blight/image (330).JPG,1,Early_blight
2865,PlantVillage-Tomato/Train/Tomato___Early_blight/image (672).JPG,1,Early_blight
2866,PlantVillage-Tomato/Train/Tomato___Early_blight/image (528).JPG,1,Early_blight
2867,PlantVillage-Tomato/Train/Tomato___Early_blight/image (320).JPG,1,Early_blight
2868,PlantVillage-Tomato/Train/Tomato___Early_blight/image (129).JPG,1,Early_blight
2869,PlantVillage-Tomato/Train/Tomato___Early_blight/image (580).JPG,1,Early_blight
2870,PlantVillage-Tomato/Train/Tomato___Early_blight/image (248).JPG,1,Early_blight
2871,PlantVillage-Tomato/Train/Tomato___Early_blight/image (196).JPG,1,Early_blight
2872,PlantVillage-Tomato/Train/Tomato___Early_blight/image (101).JPG,1,Early_blight
2873,PlantVillage-Tomato/Train/Tomato___Early_blight/image (119).JPG,1,Early_blight
2874,PlantVillage-Tomato/Train/Tomato___Early_blight/image (301).JPG,1,Early_blight
2875,PlantVillage-Tomato/Train/Tomato___Early_blight/image (1000).JPG,1,Early_blight
2876,PlantVillage-Tomato/Train/Tomato___Early_blight/image (145).JPG,1,Early_blight
2877,PlantVillage-Tomato/Train/Tomato___Early_blight/image (173).JPG,1,Early_blight
2878,PlantVillage-Tomato/Train/Tomato___Early_blight/image (544).JPG,1,Early_blight
2879,PlantVillage-Tomato/Train/Tomato___Early_blight/image (567).JPG,1,Early_blight
2880,PlantVillage-Tomato/Train/Tomato___Early_blight/image (244).JPG,1,Early_blight
2881,PlantVillage-Tomato/Train/Tomato___Early_blight/image (355).JPG,1,Early_blight
2882,PlantVillage-Tomato/Train/Tomato___Early_blight/image (140).JPG,1,Early_blight
2883,PlantVillage-Tomato/Train/Tomato___Early_blight/image (351).JPG,1,Early_blight
2884,PlantVillage-Tomato/Train/Tomato___Early_blight/image (228).JPG,1,Early_blight
2885,PlantVillage-Tomato/Train/Tomato___Early_blight/image (56).JPG,1,Early_blight
2886,PlantVillage-Tomato/Train/Tomato___Early_blight/image (217).JPG,1,Early_blight
2887,PlantVillage-Tomato/Train/Tomato___Early_blight/image (381).JPG,1,Early_blight
2888,PlantVillage-Tomato/Train/Tomato___Early_blight/image (595).JPG,1,Early_blight
2889,PlantVillage-Tomato/Train/Tomato___Early_blight/image (291).JPG,1,Early_blight
2890,PlantVillage-Tomato/Train/Tomato___Early_blight/image (648).JPG,1,Early_blight
2891,PlantVillage-Tomato/Train/Tomato___Early_blight/image (307).JPG,1,Early_blight
2892,PlantVillage-Tomato/Train/Tomato___Early_blight/image (191).JPG,1,Early_blight
2893,PlantVillage-Tomato/Train/Tomato___Early_blight/image (126).JPG,1,Early_blight
2894,PlantVillage-Tomato/Train/Tomato___Early_blight/image (510).JPG,1,Early_blight
2895,PlantVillage-Tomato/Train/Tomato___Early_blight/image (223).JPG,1,Early_blight
2896,PlantVillage-Tomato/Train/Tomato___Early_blight/image (410).JPG,1,Early_blight
2897,PlantVillage-Tomato/Train/Tomato___Early_blight/image (445).JPG,1,Early_blight
2898,PlantVillage-Tomato/Train/Tomato___Early_blight/image (561).JPG,1,Early_blight
2899,PlantVillage-Tomato/Train/Tomato___Early_blight/image (16).JPG,1,Early_blight
2900,PlantVillage-Tomato/Train/Tomato___Early_blight/image (156).JPG,1,Early_blight
2901,PlantVillage-Tomato/Train/Tomato___Early_blight/image (6).JPG,1,Early_blight
2902,PlantVillage-Tomato/Train/Tomato___Early_blight/image (243).JPG,1,Early_blight
2903,PlantVillage-Tomato/Train/Tomato___Early_blight/image (613).JPG,1,Early_blight
2904,PlantVillage-Tomato/Train/Tomato___Early_blight/image (446).JPG,1,Early_blight
2905,PlantVillage-Tomato/Train/Tomato___Early_blight/image (278).JPG,1,Early_blight
2906,PlantVillage-Tomato/Train/Tomato___Early_blight/image (342).JPG,1,Early_blight
2907,PlantVillage-Tomato/Train/Tomato___Early_blight/image (569).JPG,1,Early_blight
2908,PlantVillage-Tomato/Train/Tomato___Early_blight/image (161).JPG,1,Early_blight
2909,PlantVillage-Tomato/Train/Tomato___Early_blight/image (13).JPG,1,Early_blight
2910,PlantVillage-Tomato/Train/Tomato___Early_blight/image (641).JPG,1,Early_blight
2911,PlantVillage-Tomato/Train/Tomato___Early_blight/image (220).JPG,1,Early_blight
2912,PlantVillage-Tomato/Train/Tomato___Early_blight/image (239).JPG,1,Early_blight
2913,PlantVillage-Tomato/Train/Tomato___Early_blight/image (429).JPG,1,Early_blight
2914,PlantVillage-Tomato/Train/Tomato___Early_blight/image (451).JPG,1,Early_blight
2915,PlantVillage-Tomato/Train/Tomato___Early_blight/image (421).JPG,1,Early_blight
2916,PlantVillage-Tomato/Train/Tomato___Early_blight/image (279).JPG,1,Early_blight
2917,PlantVillage-Tomato/Train/Tomato___Early_blight/image (442).JPG,1,Early_blight
2918,PlantVillage-Tomato/Train/Tomato___Early_blight/image (104).JPG,1,Early_blight
2919,PlantVillage-Tomato/Train/Tomato___Early_blight/image (61).JPG,1,Early_blight
2920,PlantVillage-Tomato/Train/Tomato___Early_blight/image (280).JPG,1,Early_blight
2921,PlantVillage-Tomato/Train/Tomato___Early_blight/image (340).JPG,1,Early_blight
2922,PlantVillage-Tomato/Train/Tomato___Early_blight/image (128).JPG,1,Early_blight
2923,PlantVillage-Tomato/Train/Tomato___Early_blight/image (153).JPG,1,Early_blight
2924,PlantVillage-Tomato/Train/Tomato___Early_blight/image (388).JPG,1,Early_blight
2925,PlantVillage-Tomato/Train/Tomato___Early_blight/image (465).JPG,1,Early_blight
2926,PlantVillage-Tomato/Train/Tomato___Early_blight/image (144).JPG,1,Early_blight
2927,PlantVillage-Tomato/Train/Tomato___Early_blight/image (288).JPG,1,Early_blight
2928,PlantVillage-Tomato/Train/Tomato___Early_blight/image (491).JPG,1,Early_blight
2929,PlantVillage-Tomato/Train/Tomato___Early_blight/image (474).JPG,1,Early_blight
2930,PlantVillage-Tomato/Train/Tomato___Early_blight/image (179).JPG,1,Early_blight
2931,PlantVillage-Tomato/Train/Tomato___Early_blight/image (650).JPG,1,Early_blight
2932,PlantVillage-Tomato/Train/Tomato___Early_blight/image (187).JPG,1,Early_blight
2933,PlantVillage-Tomato/Train/Tomato___Early_blight/image (290).JPG,1,Early_blight
2934,PlantVillage-Tomato/Train/Tomato___Early_blight/image (466).JPG,1,Early_blight
2935,PlantVillage-Tomato/Train/Tomato___Early_blight/image (234).JPG,1,Early_blight
2936,PlantVillage-Tomato/Train/Tomato___Early_blight/image (432).JPG,1,Early_blight
2937,PlantVillage-Tomato/Train/Tomato___Early_blight/image (292).JPG,1,Early_blight
2938,PlantVillage-Tomato/Train/Tomato___Early_blight/image (59).JPG,1,Early_blight
2939,PlantVillage-Tomato/Train/Tomato___Early_blight/image (233).JPG,1,Early_blight
2940,PlantVillage-Tomato/Train/Tomato___Early_blight/image (200).JPG,1,Early_blight
2941,PlantVillage-Tomato/Train/Tomato___Early_blight/image (29).JPG,1,Early_blight
2942,PlantVillage-Tomato/Train/Tomato___Early_blight/image (454).JPG,1,Early_blight
2943,PlantVillage-Tomato/Train/Tomato___Early_blight/image (377).JPG,1,Early_blight
2944,PlantVillage-Tomato/Train/Tomato___Early_blight/image (141).JPG,1,Early_blight
2945,PlantVillage-Tomato/Train/Tomato___Early_blight/image (713).JPG,1,Early_blight
2946,PlantVillage-Tomato/Train/Tomato___Early_blight/image (592).JPG,1,Early_blight
2947,PlantVillage-Tomato/Train/Tomato___Early_blight/image (640).JPG,1,Early_blight
2948,PlantVillage-Tomato/Train/Tomato___Early_blight/image (325).JPG,1,Early_blight
2949,PlantVillage-Tomato/Train/Tomato___Early_blight/image (634).JPG,1,Early_blight
2950,PlantVillage-Tomato/Train/Tomato___Early_blight/image (417).JPG,1,Early_blight
2951,PlantVillage-Tomato/Train/Tomato___Early_blight/image (450).JPG,1,Early_blight
2952,PlantVillage-Tomato/Train/Tomato___Early_blight/image (540).JPG,1,Early_blight
2953,PlantVillage-Tomato/Train/Tomato___Early_blight/image (219).JPG,1,Early_blight
2954,PlantVillage-Tomato/Train/Tomato___Early_blight/image (372).JPG,1,Early_blight
2955,PlantVillage-Tomato/Train/Tomato___Early_blight/image (337).JPG,1,Early_blight
2956,PlantVillage-Tomato/Train/Tomato___Early_blight/image (461).JPG,1,Early_blight
2957,PlantVillage-Tomato/Train/Tomato___Early_blight/image (504).JPG,1,Early_blight
2958,PlantVillage-Tomato/Train/Tomato___Early_blight/image (310).JPG,1,Early_blight
2959,PlantVillage-Tomato/Train/Tomato___Early_blight/image (236).JPG,1,Early_blight
2960,PlantVillage-Tomato/Train/Tomato___Early_blight/image (497).JPG,1,Early_blight
2961,PlantVillage-Tomato/Train/Tomato___Early_blight/image (117).JPG,1,Early_blight
2962,PlantVillage-Tomato/Train/Tomato___Early_blight/image (627).JPG,1,Early_blight
2963,PlantVillage-Tomato/Train/Tomato___Early_blight/image (132).JPG,1,Early_blight
2964,PlantVillage-Tomato/Train/Tomato___Early_blight/image (633).JPG,1,Early_blight
2965,PlantVillage-Tomato/Train/Tomato___Early_blight/image (105).JPG,1,Early_blight
2966,PlantVillage-Tomato/Train/Tomato___Early_blight/image (343).JPG,1,Early_blight
2967,PlantVillage-Tomato/Train/Tomato___Early_blight/image (406).JPG,1,Early_blight
2968,PlantVillage-Tomato/Train/Tomato___Early_blight/image (159).JPG,1,Early_blight
2969,PlantVillage-Tomato/Train/Tomato___Early_blight/image (386).JPG,1,Early_blight
2970,PlantVillage-Tomato/Train/Tomato___Early_blight/image (146).JPG,1,Early_blight
2971,PlantVillage-Tomato/Train/Tomato___Early_blight/image (391).JPG,1,Early_blight
2972,PlantVillage-Tomato/Train/Tomato___Early_blight/image (412).JPG,1,Early_blight
2973,PlantVillage-Tomato/Train/Tomato___Early_blight/image (422).JPG,1,Early_blight
2974,PlantVillage-Tomato/Train/Tomato___Early_blight/image (120).JPG,1,Early_blight
2975,PlantVillage-Tomato/Train/Tomato___Early_blight/image (709).JPG,1,Early_blight
2976,PlantVillage-Tomato/Train/Tomato___Early_blight/image (433).JPG,1,Early_blight
2977,PlantVillage-Tomato/Train/Tomato___Early_blight/image (361).JPG,1,Early_blight
2978,PlantVillage-Tomato/Train/Tomato___Early_blight/image (482).JPG,1,Early_blight
2979,PlantVillage-Tomato/Train/Tomato___Early_blight/image (614).JPG,1,Early_blight
2980,PlantVillage-Tomato/Train/Tomato___Early_blight/image (416).JPG,1,Early_blight
2981,PlantVillage-Tomato/Train/Tomato___Early_blight/image (418).JPG,1,Early_blight
2982,PlantVillage-Tomato/Train/Tomato___Early_blight/image (334).JPG,1,Early_blight
2983,PlantVillage-Tomato/Train/Tomato___Early_blight/image (338).JPG,1,Early_blight
2984,PlantVillage-Tomato/Train/Tomato___Early_blight/image (256).JPG,1,Early_blight
2985,PlantVillage-Tomato/Train/Tomato___Early_blight/image (644).JPG,1,Early_blight
2986,PlantVillage-Tomato/Train/Tomato___Early_blight/image (598).JPG,1,Early_blight
2987,PlantVillage-Tomato/Train/Tomato___Early_blight/image (149).JPG,1,Early_blight
2988,PlantVillage-Tomato/Train/Tomato___Early_blight/image (4).JPG,1,Early_blight
2989,PlantVillage-Tomato/Train/Tomato___Early_blight/image (426).JPG,1,Early_blight
2990,PlantVillage-Tomato/Train/Tomato___Early_blight/image (586).JPG,1,Early_blight
2991,PlantVillage-Tomato/Train/Tomato___Early_blight/image (210).JPG,1,Early_blight
2992,PlantVillage-Tomato/Train/Tomato___Early_blight/image (166).JPG,1,Early_blight
2993,PlantVillage-Tomato/Train/Tomato___Early_blight/image (314).JPG,1,Early_blight
2994,PlantVillage-Tomato/Train/Tomato___Early_blight/image (498).JPG,1,Early_blight
2995,PlantVillage-Tomato/Train/Tomato___Early_blight/image (339).JPG,1,Early_blight
2996,PlantVillage-Tomato/Train/Tomato___Early_blight/image (531).JPG,1,Early_blight
2997,PlantVillage-Tomato/Train/Tomato___Early_blight/image (287).JPG,1,Early_blight
2998,PlantVillage-Tomato/Train/Tomato___Early_blight/image (347).JPG,1,Early_blight
2999,PlantVillage-Tomato/Train/Tomato___Early_blight/image (181).JPG,1,Early_blight
3000,PlantVillage-Tomato/Train/Tomato___Early_blight/image (18).JPG,1,Early_blight
3001,PlantVillage-Tomato/Train/Tomato___Early_blight/image (509).JPG,1,Early_blight
3002,PlantVillage-Tomato/Train/Tomato___Early_blight/image (109).JPG,1,Early_blight
3003,PlantVillage-Tomato/Train/Tomato___Early_blight/image (215).JPG,1,Early_blight
3004,PlantVillage-Tomato/Train/Tomato___Early_blight/image (618).JPG,1,Early_blight
3005,PlantVillage-Tomato/Train/Tomato___Early_blight/image (162).JPG,1,Early_blight
3006,PlantVillage-Tomato/Train/Tomato___Early_blight/image (523).JPG,1,Early_blight
3007,PlantVillage-Tomato/Train/Tomato___Early_blight/image (553).JPG,1,Early_blight
3008,PlantVillage-Tomato/Train/Tomato___Early_blight/image (385).JPG,1,Early_blight
3009,PlantVillage-Tomato/Train/Tomato___Early_blight/image (60).JPG,1,Early_blight
3010,PlantVillage-Tomato/Train/Tomato___Early_blight/image (532).JPG,1,Early_blight
3011,PlantVillage-Tomato/Train/Tomato___Early_blight/image (55).JPG,1,Early_blight
3012,PlantVillage-Tomato/Train/Tomato___Early_blight/image (387).JPG,1,Early_blight
3013,PlantVillage-Tomato/Train/Tomato___Early_blight/image (396).JPG,1,Early_blight
3014,PlantVillage-Tomato/Train/Tomato___Early_blight/image (295).JPG,1,Early_blight
3015,PlantVillage-Tomato/Train/Tomato___Early_blight/image (168).JPG,1,Early_blight
3016,PlantVillage-Tomato/Train/Tomato___Early_blight/image (155).JPG,1,Early_blight
3017,PlantVillage-Tomato/Train/Tomato___Early_blight/image (281).JPG,1,Early_blight
3018,PlantVillage-Tomato/Train/Tomato___Early_blight/image (167).JPG,1,Early_blight
3019,PlantVillage-Tomato/Train/Tomato___Early_blight/image (130).JPG,1,Early_blight
3020,PlantVillage-Tomato/Train/Tomato___Early_blight/image (557).JPG,1,Early_blight
3021,PlantVillage-Tomato/Train/Tomato___Early_blight/image (560).JPG,1,Early_blight
3022,PlantVillage-Tomato/Train/Tomato___Early_blight/image (304).JPG,1,Early_blight
3023,PlantVillage-Tomato/Train/Tomato___Early_blight/image (537).JPG,1,Early_blight
3024,PlantVillage-Tomato/Train/Tomato___Early_blight/image (106).JPG,1,Early_blight
3025,PlantVillage-Tomato/Train/Tomato___Early_blight/image (427).JPG,1,Early_blight
3026,PlantVillage-Tomato/Train/Tomato___Early_blight/image (313).JPG,1,Early_blight
3027,PlantVillage-Tomato/Train/Tomato___Early_blight/image (371).JPG,1,Early_blight
3028,PlantVillage-Tomato/Train/Tomato___Early_blight/image (440).JPG,1,Early_blight
